checklist_id,elevation_mean,elevation_sd,ed_c01_barren,pland_c01_barren,ed_c02_snow,pland_c02_snow,ed_c03_water,pland_c03_water,ed_c11_evergreen_needleleaf,pland_c11_evergreen_needleleaf,ed_c12_evergreen_broadleaf,pland_c12_evergreen_broadleaf,ed_c13_deciduous_needleleaf,pland_c13_deciduous_needleleaf,ed_c14_deciduous_broadlead,pland_c14_deciduous_broadlead,ed_c15_mixed_broadleaf_needleleaf,pland_c15_mixed_broadleaf_needleleaf,ed_c16_mixed_broadleaf_deciduous,pland_c16_mixed_broadleaf_deciduous,ed_c21_open_forests,pland_c21_open_forests,ed_c22_sparse_forests,pland_c22_sparse_forests,ed_c31_dense_herbaceous,pland_c31_dense_herbaceous,ed_c32_sparse_herbaceous,pland_c32_sparse_herbaceous,ed_c41_dense_shrublands,pland_c41_dense_shrublands,ed_c42_shrubland_grassland,pland_c42_shrubland_grassland,ed_c43_sparse_shrublands,pland_c43_sparse_shrublands,ed_c255_unclassified,pland_c255_unclassified
S35144450,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S35538981,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S44185234,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S35268314,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S99881256,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S99875969,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105651069,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105684630,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64293572,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105627296,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S35178524,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S103659342,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S95949934,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105658011,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100872222,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S51417350,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S51901020,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64115482,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65388917,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65797261,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S102045274,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S82788735,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7536859506412945,93.4782608695652,1.8768429753206473,4.3478260869565215,1.8768429753206473,2.1739130434782608,0,0,0,0,0,0,0,0,0,0
S65577043,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S103593748,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65543230,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64754865,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64005811,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105573806,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100961465,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100961495,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100961402,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105041763,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100961428,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65392506,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100961073,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100961443,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105579147,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S104787089,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105056899,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100961475,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64065951,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64013560,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64766675,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S102248769,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65818561,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S63110419,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S63893237,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S34823453,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S63612695,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100972896,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S43405685,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S52332605,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64708079,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S82820206,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7536859506412945,93.4782608695652,1.8768429753206473,4.3478260869565215,1.8768429753206473,2.1739130434782608,0,0,0,0,0,0,0,0,0,0
S65294351,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65340402,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S54402957,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65360396,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64811018,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S55407638,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65827775,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64728834,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65257537,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S105923629,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S102173549,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64001494,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S64727681,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S54391587,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S63742952,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S65358810,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S63986974,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S54119259,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S43503487,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S51329897,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S35999765,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S30060183,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206979,95.65217391304348,1.8768429753206979,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S44546064,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S44133357,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S54386952,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S35525690,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S43512885,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S27393214,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206979,95.65217391304348,1.8768429753206979,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S28515498,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206979,95.65217391304348,1.8768429753206979,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S100328281,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206475,95.65217391304348,1.8768429753206475,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S34941502,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S44546135,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S52393708,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3460537191507838,95.65217391304348,2.3460537191507838,4.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0
S34955383,1233.2410888671875,54.941070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384214876603236,97.82608695652173,0.9384214876603236,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S29110492,1425.9222412109375,66.80420684814453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.949336626223229,48.78048780487805,8.949336626223229,51.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0
S21574076,2105.443359375,107.25131225585938,0,0,0,0,0,0,0,0,5.39592355404632,11.11111111111111,0,0,0,0,0,0,0,0,5.39592355404632,88.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S21582763,1981.781005859375,99.84962463378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.093885331070087,44.99999999999999,9.17307004187946,52.49999999999999,0,0,1.0791847108093722,2.5,0,0,0,0,0,0,0,0
S34897638,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,12.19512195121951,0,0,0,0,0,0,0,0,11.581494457466716,51.21951219512194,7.370041927478866,34.14634146341463,2.105726264993897,2.4390243902439024,0,0,0,0,0,0,0,0,0,0
S34897659,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,12.19512195121951,0,0,0,0,0,0,0,0,11.581494457466716,51.21951219512194,7.370041927478866,34.14634146341463,2.105726264993897,2.4390243902439024,0,0,0,0,0,0,0,0,0,0
S27822009,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,9.75609756097561,0,0,0,0,0,0,0,0,11.581494457466718,53.658536585365844,7.370041927478867,36.58536585365854,0,0,0,0,0,0,0,0,0,0,0,0
S22085292,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,3.158589397490846,9.75609756097561,0,0,0,0,0,0,0,0,11.055062891218217,56.09756097560976,7.89647349372737,34.146341463414636,0,0,0,0,0,0,0,0,0,0,0,0
S27821978,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,9.75609756097561,0,0,0,0,0,0,0,0,11.581494457466718,53.658536585365844,7.370041927478867,36.58536585365854,0,0,0,0,0,0,0,0,0,0,0,0
S34919553,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,12.19512195121951,0,0,0,0,0,0,0,0,11.581494457466716,51.21951219512194,7.370041927478866,34.14634146341463,2.105726264993897,2.4390243902439024,0,0,0,0,0,0,0,0,0,0
S34878288,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,12.19512195121951,0,0,0,0,0,0,0,0,11.581494457466716,51.21951219512194,7.370041927478866,34.14634146341463,2.105726264993897,2.4390243902439024,0,0,0,0,0,0,0,0,0,0
S27821991,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,9.75609756097561,0,0,0,0,0,0,0,0,11.581494457466718,53.658536585365844,7.370041927478867,36.58536585365854,0,0,0,0,0,0,0,0,0,0,0,0
S34892527,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,12.19512195121951,0,0,0,0,0,0,0,0,11.581494457466716,51.21951219512194,7.370041927478866,34.14634146341463,2.105726264993897,2.4390243902439024,0,0,0,0,0,0,0,0,0,0
S34914945,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,12.19512195121951,0,0,0,0,0,0,0,0,11.581494457466716,51.21951219512194,7.370041927478866,34.14634146341463,2.105726264993897,2.4390243902439024,0,0,0,0,0,0,0,0,0,0
S34915090,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,12.19512195121951,0,0,0,0,0,0,0,0,11.581494457466716,51.21951219512194,7.370041927478866,34.14634146341463,2.105726264993897,2.4390243902439024,0,0,0,0,0,0,0,0,0,0
S22061186,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,3.158589397490846,9.75609756097561,0,0,0,0,0,0,0,0,11.055062891218217,56.09756097560976,7.89647349372737,34.146341463414636,0,0,0,0,0,0,0,0,0,0,0,0
S27836929,2254.86865234375,84.44384002685547,0,0,0,0,0,0,0,0,4.2114525299878505,9.75609756097561,0,0,0,0,0,0,0,0,11.581494457466718,53.658536585365844,7.370041927478867,36.58536585365854,0,0,0,0,0,0,0,0,0,0,0,0
S22084305,3574.269287109375,90.62029266357422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.360797521716066,63.04347826086957,14.076322314904907,32.608695652173914,3.2844752068111585,4.3478260869565215,0,0,0,0,0,0,0,0,0,0
S22119159,1800.199951171875,164.5172119140625,0,0,0,0,0,0,0,0,8.15384003722629,28.888888888888893,0,0,0,0,0,0,0,0,8.15384003722629,71.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S22210527,1828.8775634765625,120.45960235595703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.507371901282539,63.04347826086957,7.507371901282539,36.95652173913044,0,0,0,0,0,0,0,0,0,0,0,0
S22362759,1071.741943359375,65.18608856201172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206473,97.82608695652173,1.8768429753206473,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S22362297,1071.741943359375,65.18608856201172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8768429753206473,97.82608695652173,1.8768429753206473,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0
S22484391,2023.3857421875,78.17728424072266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.113115335723458,31.11111111111111,12.470578880463702,62.22222222222222,0,0,3.3574635447402432,6.666666666666667,0,0,0,0,0,0,0,0
S34272064,2023.3857421875,78.17728424072266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.592752984972094,33.33333333333333,10.552028283469367,64.44444444444444,1.9185505969944394,2.2222222222222223,0,0,0,0,0,0,0,0,0,0
S100961746,2023.3857421875,78.17728424072266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.592752984972044,35.55555555555556,12.470578880463753,60,0,0,2.8778258954917106,4.444444444444445,0,0,0,0,0,0,0,0
S34106144,2023.3857421875,78.17728424072266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.592752984972094,33.33333333333333,10.552028283469367,64.44444444444444,1.9185505969944394,2.2222222222222223,0,0,0,0,0,0,0,0,0,0
