"id"	"scientificName"	"decimalLongitude"	"decimalLatitude"	"year"	"month"	"day"	"datasetName"	"basisOfRecord"	"created_by"
2803022014	"Glyptemys insculpta"	-78.797554	40.51547	2020	6	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803031703	"Glyptemys insculpta"	-78.427131	39.657651	2020	6	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803051989	"Glyptemys insculpta"	-84.687106	45.394123	2020	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803064907	"Glyptemys insculpta"	-75.554052	40.396212	2020	6	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803088221	"Glyptemys insculpta"	-72.238032	43.670812	2020	6	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803091455	"Glyptemys insculpta"	-72.587555	44.515055	2020	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803107250	"Glyptemys insculpta"	-71.650925	42.228129	2020	6	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803111470	"Glyptemys insculpta"	-84.527805	45.536968	2020	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803119100	"Glyptemys insculpta"	-65.492257	46.171148	2020	6	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2803171511	"Glyptemys insculpta"	-75.283243	40.967321	2020	6	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2813874763	"Glyptemys insculpta"	-76.280472	40.989331	2020	6	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814018088	"Glyptemys insculpta"	-78.465	39.046852	2020	6	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814070160	"Glyptemys insculpta"	-83.946908	46.871755	2020	6	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814073087	"Glyptemys insculpta"	-91.164443	46.751951	2020	6	15	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814181353	"Glyptemys insculpta"	-77.209955	39.164245	2020	6	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814185053	"Glyptemys insculpta"	-77.414712	40.800446	2020	6	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814314735	"Glyptemys insculpta"	-63.664753	44.768249	2020	6	29	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814430429	"Glyptemys insculpta"	-78.554212	39.708822	2020	6	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2823071457	"Glyptemys insculpta"	-78.039633	39.516115	2020	6	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2823404673	"Glyptemys insculpta"	-72.410254	41.657525	2020	6	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826428260	"Glyptemys insculpta"	-78.619415	40.049259	2020	6	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2850664068	"Glyptemys insculpta"	-73.924413	41.441018	2020	6	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2851028319	"Glyptemys insculpta"	-72.749219	43.00283	2020	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2851092310	"Glyptemys insculpta"	-61.898242	45.221354	2020	6	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2856800339	"Glyptemys insculpta"	-74.902381	41.261323	2020	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2860189386	"Glyptemys insculpta"	-78.124805	40.47423	2020	6	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2862571503	"Glyptemys insculpta"	-78.709021	40.007731	2020	6	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2864877847	"Glyptemys insculpta"	-75.831983	40.794308	2020	6	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2883111532	"Glyptemys insculpta"	-93.387233	44.227731	2020	6	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2999074639	"Glyptemys insculpta"	-74.040846	41.732838	2020	6	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3017953424	"Glyptemys insculpta"	-71.920441	42.041126	2020	6	6	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3039497359	"Glyptemys insculpta"	-73.797917	46.27572	2020	6	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3044684395	"Glyptemys insculpta"	-72.175841	45.637047	2020	6	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3044942480	"Glyptemys insculpta"	-72.784656	42.452656	2020	6	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3067652902	"Glyptemys insculpta"	-84.649785	45.207156	2020	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3124826181	"Glyptemys insculpta"	-63.469298	44.814543	2020	6	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3302265905	"Glyptemys insculpta"	-61.327108	45.683786	2020	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3337929981	"Glyptemys insculpta"	-77.796775	40.6286	2020	6	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3338144417	"Glyptemys insculpta"	-71.756295	42.787747	2020	6	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3384284997	"Glyptemys insculpta"	-75.665939	41.197578	2020	6	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3466295951	"Glyptemys insculpta"	-78.143792	40.304997	2020	6	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2813926062	"Glyptemys insculpta"	-77.27708	38.93999	2020	7	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814027846	"Glyptemys insculpta"	-77.843309	40.691999	2020	7	2	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814029049	"Glyptemys insculpta"	-72.438507	43.329349	2020	7	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814096634	"Glyptemys insculpta"	-73.540077	41.621647	2020	7	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814222098	"Glyptemys insculpta"	-78.088921	39.904865	2020	7	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814238133	"Glyptemys insculpta"	-78.174591	39.930611	2020	7	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814286979	"Glyptemys insculpta"	-73.513787	41.657747	2020	7	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814346009	"Glyptemys insculpta"	-72.775052	42.264193	2020	7	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814347234	"Glyptemys insculpta"	-78.104372	41.512283	2020	7	2	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814424076	"Glyptemys insculpta"	-77.868718	40.14547	2020	7	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2814475875	"Glyptemys insculpta"	-85.936765	44.60902	2020	7	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2818543054	"Glyptemys insculpta"	-77.612095	40.614993	2020	7	12	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2818559625	"Glyptemys insculpta"	-72.156693	43.57488	2020	7	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2818572642	"Glyptemys insculpta"	-72.539583	43.201667	2020	7	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2818700752	"Glyptemys insculpta"	-65.677064	46.212298	2020	7	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2818746948	"Glyptemys insculpta"	-75.442443	40.804739	2020	7	12	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2818747775	"Glyptemys insculpta"	-75.595395	40.837631	2020	7	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2818805611	"Glyptemys insculpta"	-77.728252	40.748369	2020	7	14	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2823081519	"Glyptemys insculpta"	-72.286104	44.144194	2020	7	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2823169393	"Glyptemys insculpta"	-87.679505	45.387431	2020	7	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2823231201	"Glyptemys insculpta"	-90.845709	46.37807	2020	7	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2823338993	"Glyptemys insculpta"	-71.636527	43.65295	2020	7	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826253103	"Glyptemys insculpta"	-77.19181	40.397781	2020	7	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826264727	"Glyptemys insculpta"	-72.058714	42.971992	2020	7	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826321902	"Glyptemys insculpta"	-75.425788	40.952771	2020	7	31	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826354721	"Glyptemys insculpta"	-77.57761	40.837926	2020	7	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826387130	"Glyptemys insculpta"	-75.110255	40.500943	2020	7	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826512918	"Glyptemys insculpta"	-72.994471	44.185957	2020	7	31	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2860004384	"Glyptemys insculpta"	-76.174543	40.994705	2020	7	26	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2862286114	"Glyptemys insculpta"	-77.301631	40.472156	2020	7	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2898313605	"Glyptemys insculpta"	-72.995949	45.019375	2020	7	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2898444301	"Glyptemys insculpta"	-77.415794	39.941096	2020	7	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2988315220	"Glyptemys insculpta"	-73.240299	41.416666	2020	7	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3058689288	"Glyptemys insculpta"	-77.483922	39.916164	2020	7	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3059118332	"Glyptemys insculpta"	-75.860346	42.524049	2020	7	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3067776008	"Glyptemys insculpta"	-77.609488	41.141597	2020	7	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3118364407	"Glyptemys insculpta"	-90.1005	46.717608	2020	7	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408065870	"Glyptemys insculpta"	-75.828638	42.026574	2020	7	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2850766104	"Glyptemys insculpta"	-72.771796	43.48307	2020	8	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2851106851	"Glyptemys insculpta"	-78.451922	39.166231	2020	8	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2851223001	"Glyptemys insculpta"	-84.448239	44.677368	2020	8	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2851267254	"Glyptemys insculpta"	-74.205214	44.971595	2020	8	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2856495964	"Glyptemys insculpta"	-72.743478	42.330847	2020	8	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2856531181	"Glyptemys insculpta"	-82.625925	46.693955	2020	8	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2856572810	"Glyptemys insculpta"	-72.755609	43.53442	2020	8	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2856622942	"Glyptemys insculpta"	-78.272313	39.737253	2020	8	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2856627619	"Glyptemys insculpta"	-87.400037	46.044275	2020	8	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2856658150	"Glyptemys insculpta"	-78.647713	39.594665	2020	8	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2860146737	"Glyptemys insculpta"	-74.721449	41.745144	2020	8	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2860237415	"Glyptemys insculpta"	-63.437845	45.087817	2020	8	15	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2963838155	"Glyptemys insculpta"	-74.564998	40.661771	2020	8	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2988544817	"Glyptemys insculpta"	-88.506662	46.704655	2020	8	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2862429082	"Glyptemys insculpta"	-71.620919	43.0332	2020	9	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2862515943	"Glyptemys insculpta"	-77.840405	40.895984	2020	9	6	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2862560113	"Glyptemys insculpta"	-72.342747	42.389686	2020	9	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2864561829	"Glyptemys insculpta"	-78.33531	39.793088	2020	9	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2864821597	"Glyptemys insculpta"	-66.204541	45.419663	2020	9	10	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2868120874	"Glyptemys insculpta"	-74.82636	40.395227	2020	9	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2868172683	"Glyptemys insculpta"	-74.187686	42.024531	2020	9	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2868201779	"Glyptemys insculpta"	-75.427731	40.962301	2020	9	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2868239540	"Glyptemys insculpta"	-78.09284	39.745392	2020	9	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2883075514	"Glyptemys insculpta"	-73.552673	41.720484	2020	9	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3031583986	"Glyptemys insculpta"	-75.681396	40.39012	2020	9	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2883099709	"Glyptemys insculpta"	-71.487858	42.401304	2020	10	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2898306083	"Glyptemys insculpta"	-75.225945	40.845533	2020	10	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2980818712	"Glyptemys insculpta"	-74.67648	40.219576	2020	10	31	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3407964406	"Glyptemys insculpta"	-78.439449	39.760772	2020	10	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3407982411	"Glyptemys insculpta"	-78.428906	39.649183	2020	10	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3408130391	"Glyptemys insculpta"	-78.261609	39.629774	2020	10	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2988479914	"Glyptemys insculpta"	-76.565548	41.111718	2020	11	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2988607924	"Glyptemys insculpta"	-76.586946	41.115043	2020	11	13	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2236839671	"Glyptemys insculpta"	-76.661501	39.970012	2019	4	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2237492805	"Glyptemys insculpta"	-84.908637	43.569469	2019	4	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2237508619	"Glyptemys insculpta"	-84.956459	43.44995	2019	4	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2238802593	"Glyptemys insculpta"	-85.719505	43.540869	2019	4	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2243009724	"Glyptemys insculpta"	-75.451209	40.045387	2019	4	15	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2242814607	"Glyptemys insculpta"	-72.319295	43.778206	2019	5	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2242831574	"Glyptemys insculpta"	-74.995736	41.194881	2019	5	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2242847847	"Glyptemys insculpta"	-77.713136	39.35127	2019	5	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2242930966	"Glyptemys insculpta"	-71.662161	46.481017	2019	5	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2243011505	"Glyptemys insculpta"	-78.139172	39.983065	2019	5	15	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2244279247	"Glyptemys insculpta"	-65.294998	46.537805	2019	5	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2244309419	"Glyptemys insculpta"	-75.976697	40.648492	2019	5	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2244314588	"Glyptemys insculpta"	-85.709246	43.408063	2019	5	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2251867929	"Glyptemys insculpta"	-79.202738	40.178422	2019	5	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2251903659	"Glyptemys insculpta"	-75.603307	40.954851	2019	5	26	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2251922761	"Glyptemys insculpta"	-91.09991	43.517299	2019	5	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2251942329	"Glyptemys insculpta"	-77.600691	39.132203	2019	5	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2251964727	"Glyptemys insculpta"	-78.626445	38.859453	2019	5	29	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2251995129	"Glyptemys insculpta"	-77.263467	41.22404	2019	5	31	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2252027431	"Glyptemys insculpta"	-72.399451	43.800682	2019	5	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2265890107	"Glyptemys insculpta"	-75.010134	40.916182	2019	5	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2273253063	"Glyptemys insculpta"	-73.125903	43.333141	2019	5	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2597850745	"Glyptemys insculpta"	-63.492709	44.905542	2019	5	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826504992	"Glyptemys insculpta"	-77.838841	40.928686	2019	5	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3067826564	"Glyptemys insculpta"	-84.496403	45.28566	2019	5	31	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3337394950	"Glyptemys insculpta"	-77.747801	40.748785	2019	5	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2252046091	"Glyptemys insculpta"	-75.979222	40.477414	2019	6	3	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2252069649	"Glyptemys insculpta"	-73.09437	41.461895	2019	6	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2252070119	"Glyptemys insculpta"	-73.616608	43.06444	2019	6	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2252081975	"Glyptemys insculpta"	-74.451658	40.771676	2019	6	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2265821035	"Glyptemys insculpta"	-74.420261	40.909951	2019	6	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2265823562	"Glyptemys insculpta"	-72.552366	41.616	2019	6	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2265831708	"Glyptemys insculpta"	-75.5064	40.052201	2019	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2265875718	"Glyptemys insculpta"	-78.020303	40.580678	2019	6	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2269268047	"Glyptemys insculpta"	-69.667242	44.198902	2019	6	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2269284293	"Glyptemys insculpta"	-71.892864	43.582257	2019	6	17	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2269304446	"Glyptemys insculpta"	-77.229637	40.855583	2019	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2269324539	"Glyptemys insculpta"	-72.445679	42.081368	2019	6	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2273220520	"Glyptemys insculpta"	-72.430995	42.135925	2019	6	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2273223455	"Glyptemys insculpta"	-72.783257	43.021782	2019	6	19	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2273245477	"Glyptemys insculpta"	-77.698238	39.213421	2019	6	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2273294439	"Glyptemys insculpta"	-72.432164	45.373935	2019	6	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2273297219	"Glyptemys insculpta"	-74.049165	41.721066	2019	6	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2273305241	"Glyptemys insculpta"	-74.126572	41.72501	2019	6	25	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2273326979	"Glyptemys insculpta"	-69.551789	44.766398	2019	6	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283063307	"Glyptemys insculpta"	-78.585722	39.97253	2019	6	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283067844	"Glyptemys insculpta"	-73.178697	43.025596	2019	6	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283068510	"Glyptemys insculpta"	-73.195924	43.063098	2019	6	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283068803	"Glyptemys insculpta"	-73.181152	43.081474	2019	6	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283070453	"Glyptemys insculpta"	-84.480885	45.307623	2019	6	28	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283070987	"Glyptemys insculpta"	-77.660513	40.707294	2019	6	29	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283076063	"Glyptemys insculpta"	-75.338577	42.560784	2019	6	27	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283088881	"Glyptemys insculpta"	-71.465424	43.142928	2019	6	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283092429	"Glyptemys insculpta"	-77.669265	41.54105	2019	6	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283093495	"Glyptemys insculpta"	-74.338115	41.289805	2019	6	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283135756	"Glyptemys insculpta"	-75.78128	40.914334	2019	6	30	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2465238381	"Glyptemys insculpta"	-72.747261	42.690452	2019	6	24	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2574310580	"Glyptemys insculpta"	-78.671651	39.521192	2019	6	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2576408187	"Glyptemys insculpta"	-85.928757	43.984533	2019	6	5	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2802971309	"Glyptemys insculpta"	-72.518304	42.077112	2019	6	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2826400364	"Glyptemys insculpta"	-74.900211	41.390499	2019	6	21	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3018075171	"Glyptemys insculpta"	-73.029559	43.492997	2019	6	18	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3032056807	"Glyptemys insculpta"	-77.70398	46.084507	2019	6	22	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3039362405	"Glyptemys insculpta"	-72.158253	42.661207	2019	6	9	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3044801387	"Glyptemys insculpta"	-72.215857	45.138565	2019	6	23	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3090525516	"Glyptemys insculpta"	-78.285223	39.665859	2019	6	8	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
3456441841	"Glyptemys insculpta"	-72.178287	41.749489	2019	6	16	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283114259	"Glyptemys insculpta"	-77.891917	41.445212	2019	7	1	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283151737	"Glyptemys insculpta"	-75.232146	42.422419	2019	7	2	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283152288	"Glyptemys insculpta"	-65.0277	46.763314	2019	7	4	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283205065	"Glyptemys insculpta"	-72.294259	43.68591	2019	7	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283213977	"Glyptemys insculpta"	-77.238086	39.010576	2019	7	7	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2283279108	"Glyptemys insculpta"	-65.998737	47.184394	2019	7	11	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2294503536	"Glyptemys insculpta"	-67.060422	45.403821	2019	7	14	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2294510973	"Glyptemys insculpta"	-77.2531	38.689687	2019	7	14	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
2294594569	"Glyptemys insculpta"	-72.358928	42.026725	2019	7	20	"iNaturalist research-grade observations"	"HUMAN_OBSERVATION"	"GBIF"
