"id"	"scientific_name"	"lon"	"lat"
2917	"Glyptemys insculpta"	-527211.938133287	263444.213307746
2918	"Glyptemys insculpta"	-939211.938133287	-348555.786692254
2919	"Glyptemys insculpta"	-537211.938133287	-270555.786692254
2920	"Glyptemys insculpta"	-512211.938133287	291444.213307746
2921	"Glyptemys insculpta"	-1777211.93813329	217444.213307746
2922	"Glyptemys insculpta"	-1449211.93813329	486444.213307746
2923	"Glyptemys insculpta"	-1104211.93813329	331444.213307746
2924	"Glyptemys insculpta"	-1306211.93813329	-113555.786692254
2925	"Glyptemys insculpta"	-1108211.93813329	-132555.786692254
2926	"Glyptemys insculpta"	-161211.938133287	34444.213307746
2927	"Glyptemys insculpta"	-395211.938133287	421444.213307746
2928	"Glyptemys insculpta"	-1530211.93813329	222444.213307746
2929	"Glyptemys insculpta"	-231211.938133287	18444.213307746
2930	"Glyptemys insculpta"	-1078211.93813329	161444.213307746
2931	"Glyptemys insculpta"	-693211.938133287	279444.213307746
2932	"Glyptemys insculpta"	-898211.938133287	-166555.786692254
2933	"Glyptemys insculpta"	-608211.938133287	-346555.786692254
2934	"Glyptemys insculpta"	-403211.938133287	109444.213307746
2935	"Glyptemys insculpta"	-1314211.93813329	196444.213307746
2936	"Glyptemys insculpta"	-491211.938133287	-233555.786692254
2937	"Glyptemys insculpta"	-1375211.93813329	-2555.78669225401
2938	"Glyptemys insculpta"	-909211.938133287	-107555.786692254
2939	"Glyptemys insculpta"	-1393211.93813329	620444.213307746
2940	"Glyptemys insculpta"	-1260211.93813329	454444.213307746
2941	"Glyptemys insculpta"	-347211.938133287	-162555.786692254
2942	"Glyptemys insculpta"	-867211.938133287	-397555.786692254
2943	"Glyptemys insculpta"	-588211.938133287	438444.213307746
2944	"Glyptemys insculpta"	-1216211.93813329	261444.213307746
2945	"Glyptemys insculpta"	-1079211.93813329	-78555.786692254
2946	"Glyptemys insculpta"	-974211.938133287	-182555.786692254
2947	"Glyptemys insculpta"	-608211.938133287	257444.213307746
2948	"Glyptemys insculpta"	-1190211.93813329	160444.213307746
2949	"Glyptemys insculpta"	-1841211.93813329	400444.213307746
2950	"Glyptemys insculpta"	-325211.938133287	67444.213307746
2951	"Glyptemys insculpta"	-1489211.93813329	116444.213307746
2952	"Glyptemys insculpta"	-863211.938133287	-539555.786692254
2953	"Glyptemys insculpta"	-1211.93813328655	348444.213307746
2954	"Glyptemys insculpta"	-1084211.93813329	416444.213307746
2955	"Glyptemys insculpta"	-431211.938133287	-271555.786692254
2956	"Glyptemys insculpta"	-206211.938133287	281444.213307746
2957	"Glyptemys insculpta"	-1487211.93813329	322444.213307746
2958	"Glyptemys insculpta"	-355211.938133287	-21555.786692254
2959	"Glyptemys insculpta"	-383211.938133287	-30555.786692254
2960	"Glyptemys insculpta"	-249211.938133287	21444.213307746
2961	"Glyptemys insculpta"	-1046211.93813329	-24555.786692254
2962	"Glyptemys insculpta"	-1172211.93813329	-217555.786692254
2963	"Glyptemys insculpta"	-1671211.93813329	171444.213307746
2964	"Glyptemys insculpta"	-1806211.93813329	403444.213307746
2965	"Glyptemys insculpta"	-693211.938133287	331444.213307746
2966	"Glyptemys insculpta"	-475211.938133287	-25555.786692254
2967	"Glyptemys insculpta"	-394211.938133287	308444.213307746
2968	"Glyptemys insculpta"	-975211.938133287	-114555.786692254
2969	"Glyptemys insculpta"	-608211.938133287	-34555.786692254
2970	"Glyptemys insculpta"	-355211.938133287	-97555.786692254
2971	"Glyptemys insculpta"	-910211.938133287	149444.213307746
2972	"Glyptemys insculpta"	-1050211.93813329	-149555.786692254
2973	"Glyptemys insculpta"	-1390211.93813329	324444.213307746
2974	"Glyptemys insculpta"	-505211.938133287	315444.213307746
2975	"Glyptemys insculpta"	-1200211.93813329	251444.213307746
2976	"Glyptemys insculpta"	-1389211.93813329	282444.213307746
2977	"Glyptemys insculpta"	-82211.9381332865	251444.213307746
2978	"Glyptemys insculpta"	-1831211.93813329	422444.213307746
2979	"Glyptemys insculpta"	-889211.938133287	-270555.786692254
2980	"Glyptemys insculpta"	-922211.938133287	360444.213307746
2981	"Glyptemys insculpta"	-1292211.93813329	111444.213307746
2982	"Glyptemys insculpta"	-1497211.93813329	170444.213307746
2983	"Glyptemys insculpta"	-1060211.93813329	-12555.786692254
2984	"Glyptemys insculpta"	-1154211.93813329	396444.213307746
2985	"Glyptemys insculpta"	-947211.938133287	371444.213307746
2986	"Glyptemys insculpta"	-1360211.93813329	-24555.786692254
2987	"Glyptemys insculpta"	-948211.938133287	86444.213307746
2988	"Glyptemys insculpta"	-419211.938133287	-46555.786692254
2989	"Glyptemys insculpta"	-1484211.93813329	361444.213307746
2990	"Glyptemys insculpta"	-158211.938133287	8444.21330774599
2991	"Glyptemys insculpta"	11788.0618667135	160444.213307746
2992	"Glyptemys insculpta"	-329211.938133287	-58555.786692254
2993	"Glyptemys insculpta"	-302211.938133287	-19555.786692254
2994	"Glyptemys insculpta"	-1621211.93813329	477444.213307746
2995	"Glyptemys insculpta"	-1272211.93813329	415444.213307746
2996	"Glyptemys insculpta"	-1571211.93813329	517444.213307746
2997	"Glyptemys insculpta"	-1326211.93813329	31444.213307746
2998	"Glyptemys insculpta"	-895211.938133287	-384555.786692254
2999	"Glyptemys insculpta"	-1486211.93813329	247444.213307746
3000	"Glyptemys insculpta"	-1070211.93813329	84444.213307746
3001	"Glyptemys insculpta"	-1141211.93813329	-58555.786692254
3002	"Glyptemys insculpta"	-773211.938133287	-167555.786692254
3003	"Glyptemys insculpta"	-79211.9381332865	3444.21330774599
3004	"Glyptemys insculpta"	-1029211.93813329	-162555.786692254
3005	"Glyptemys insculpta"	-1786211.93813329	355444.213307746
3006	"Glyptemys insculpta"	-297211.938133287	17444.213307746
3007	"Glyptemys insculpta"	-1507211.93813329	228444.213307746
3008	"Glyptemys insculpta"	-125211.938133287	-26555.786692254
3009	"Glyptemys insculpta"	-909211.938133287	208444.213307746
3010	"Glyptemys insculpta"	-413211.938133287	-358555.786692254
3011	"Glyptemys insculpta"	-1118211.93813329	416444.213307746
3012	"Glyptemys insculpta"	-838211.938133287	-306555.786692254
3013	"Glyptemys insculpta"	-1219211.93813329	164444.213307746
3014	"Glyptemys insculpta"	-1366211.93813329	-111555.786692254
3015	"Glyptemys insculpta"	-1871211.93813329	451444.213307746
3016	"Glyptemys insculpta"	-1097211.93813329	-278555.786692254
3017	"Glyptemys insculpta"	-1135211.93813329	-181555.786692254
3018	"Glyptemys insculpta"	-1006211.93813329	190444.213307746
3019	"Glyptemys insculpta"	-972211.938133287	-242555.786692254
3020	"Glyptemys insculpta"	-750211.938133287	416444.213307746
3021	"Glyptemys insculpta"	-1598211.93813329	111444.213307746
3022	"Glyptemys insculpta"	-446211.938133287	-255555.786692254
3023	"Glyptemys insculpta"	-1798211.93813329	276444.213307746
3024	"Glyptemys insculpta"	-1412211.93813329	59444.213307746
3025	"Glyptemys insculpta"	-343211.938133287	338444.213307746
3026	"Glyptemys insculpta"	-912211.938133287	-407555.786692254
3027	"Glyptemys insculpta"	-680211.938133287	-249555.786692254
3028	"Glyptemys insculpta"	-482211.938133287	-179555.786692254
3029	"Glyptemys insculpta"	-497211.938133287	-67555.786692254
3030	"Glyptemys insculpta"	-1422211.93813329	623444.213307746
3031	"Glyptemys insculpta"	-528211.938133287	307444.213307746
3032	"Glyptemys insculpta"	-337211.938133287	349444.213307746
3033	"Glyptemys insculpta"	-183211.938133287	234444.213307746
3034	"Glyptemys insculpta"	-1265211.93813329	130444.213307746
3035	"Glyptemys insculpta"	-306211.938133287	406444.213307746
3036	"Glyptemys insculpta"	-1015211.93813329	-140555.786692254
3037	"Glyptemys insculpta"	-1117211.93813329	352444.213307746
3038	"Glyptemys insculpta"	-137211.938133287	299444.213307746
3039	"Glyptemys insculpta"	-1302211.93813329	192444.213307746
3040	"Glyptemys insculpta"	-238211.938133287	109444.213307746
3041	"Glyptemys insculpta"	-1102211.93813329	272444.213307746
3042	"Glyptemys insculpta"	-418211.938133287	176444.213307746
3043	"Glyptemys insculpta"	-619211.938133287	353444.213307746
3044	"Glyptemys insculpta"	-595211.938133287	-257555.786692254
3045	"Glyptemys insculpta"	-815211.938133287	321444.213307746
3046	"Glyptemys insculpta"	-829211.938133287	486444.213307746
3047	"Glyptemys insculpta"	-806211.938133287	-457555.786692254
3048	"Glyptemys insculpta"	-1129211.93813329	124444.213307746
3049	"Glyptemys insculpta"	-1106211.93813329	15444.213307746
3050	"Glyptemys insculpta"	-1073211.93813329	-209555.786692254
3051	"Glyptemys insculpta"	-1868211.93813329	398444.213307746
3052	"Glyptemys insculpta"	-722211.938133287	442444.213307746
3053	"Glyptemys insculpta"	-1383211.93813329	-48555.786692254
3054	"Glyptemys insculpta"	-677211.938133287	-153555.786692254
3055	"Glyptemys insculpta"	-1525211.93813329	634444.213307746
3056	"Glyptemys insculpta"	-817211.938133287	306444.213307746
3057	"Glyptemys insculpta"	-823211.938133287	-315555.786692254
3058	"Glyptemys insculpta"	-921211.938133287	-339555.786692254
3059	"Glyptemys insculpta"	-1608211.93813329	310444.213307746
3060	"Glyptemys insculpta"	-1686211.93813329	432444.213307746
3061	"Glyptemys insculpta"	-199211.938133287	90444.213307746
3062	"Glyptemys insculpta"	-747211.938133287	-358555.786692254
3063	"Glyptemys insculpta"	-600211.938133287	-90555.786692254
3064	"Glyptemys insculpta"	-417211.938133287	193444.213307746
3065	"Glyptemys insculpta"	-122211.938133287	377444.213307746
3066	"Glyptemys insculpta"	-554211.938133287	-186555.786692254
3067	"Glyptemys insculpta"	-112211.938133287	63444.213307746
3068	"Glyptemys insculpta"	-851211.938133287	89444.213307746
3069	"Glyptemys insculpta"	-867211.938133287	-153555.786692254
3070	"Glyptemys insculpta"	-701211.938133287	-467555.786692254
3071	"Glyptemys insculpta"	-708211.938133287	240444.213307746
3072	"Glyptemys insculpta"	-541211.938133287	-275555.786692254
3073	"Glyptemys insculpta"	-824211.938133287	-271555.786692254
3074	"Glyptemys insculpta"	-1309211.93813329	-67555.786692254
3075	"Glyptemys insculpta"	-637211.938133287	223444.213307746
3076	"Glyptemys insculpta"	-861211.938133287	-181555.786692254
3077	"Glyptemys insculpta"	-1770211.93813329	229444.213307746
3078	"Glyptemys insculpta"	-1115211.93813329	-20555.786692254
3079	"Glyptemys insculpta"	-776211.938133287	184444.213307746
3080	"Glyptemys insculpta"	-1517211.93813329	179444.213307746
3081	"Glyptemys insculpta"	-254211.938133287	374444.213307746
3082	"Glyptemys insculpta"	-448211.938133287	399444.213307746
3083	"Glyptemys insculpta"	-1719211.93813329	460444.213307746
3084	"Glyptemys insculpta"	-1525211.93813329	228444.213307746
3085	"Glyptemys insculpta"	-394211.938133287	-17555.786692254
3086	"Glyptemys insculpta"	-1077211.93813329	384444.213307746
3087	"Glyptemys insculpta"	-1749211.93813329	666444.213307746
3088	"Glyptemys insculpta"	-415211.938133287	134444.213307746
3089	"Glyptemys insculpta"	-955211.938133287	-334555.786692254
3090	"Glyptemys insculpta"	-526211.938133287	-14555.786692254
3091	"Glyptemys insculpta"	-191211.938133287	296444.213307746
3092	"Glyptemys insculpta"	-1394211.93813329	485444.213307746
3093	"Glyptemys insculpta"	-1014211.93813329	-389555.786692254
3094	"Glyptemys insculpta"	-651211.938133287	175444.213307746
3095	"Glyptemys insculpta"	-1570211.93813329	54444.213307746
3096	"Glyptemys insculpta"	-885211.938133287	293444.213307746
3097	"Glyptemys insculpta"	-521211.938133287	-313555.786692254
3098	"Glyptemys insculpta"	-676211.938133287	308444.213307746
3099	"Glyptemys insculpta"	-209211.938133287	197444.213307746
3100	"Glyptemys insculpta"	-437211.938133287	177444.213307746
3101	"Glyptemys insculpta"	-1726211.93813329	521444.213307746
3102	"Glyptemys insculpta"	-890211.938133287	163444.213307746
3103	"Glyptemys insculpta"	-1025211.93813329	-150555.786692254
3104	"Glyptemys insculpta"	-1374211.93813329	562444.213307746
3105	"Glyptemys insculpta"	-415211.938133287	-153555.786692254
3106	"Glyptemys insculpta"	-1078211.93813329	-29555.786692254
3107	"Glyptemys insculpta"	-1206211.93813329	489444.213307746
3108	"Glyptemys insculpta"	-358211.938133287	303444.213307746
3109	"Glyptemys insculpta"	-852211.938133287	61444.213307746
3110	"Glyptemys insculpta"	-477211.938133287	-93555.786692254
3111	"Glyptemys insculpta"	-928211.938133287	-37555.786692254
3112	"Glyptemys insculpta"	-918211.938133287	338444.213307746
3113	"Glyptemys insculpta"	-1587211.93813329	379444.213307746
3114	"Glyptemys insculpta"	-697211.938133287	173444.213307746
3115	"Glyptemys insculpta"	-574211.938133287	-275555.786692254
3116	"Glyptemys insculpta"	125788.061866713	294444.213307746
3117	"Glyptemys insculpta"	-868211.938133287	72444.213307746
3118	"Glyptemys insculpta"	-1469211.93813329	-29555.786692254
3119	"Glyptemys insculpta"	-690211.938133287	122444.213307746
3120	"Glyptemys insculpta"	-1466211.93813329	-14555.786692254
3121	"Glyptemys insculpta"	-91211.9381332865	-51555.786692254
3122	"Glyptemys insculpta"	80788.0618667135	330444.213307746
3123	"Glyptemys insculpta"	-1057211.93813329	396444.213307746
3124	"Glyptemys insculpta"	-1333211.93813329	-153555.786692254
3125	"Glyptemys insculpta"	-1675211.93813329	174444.213307746
3126	"Glyptemys insculpta"	-148211.938133287	148444.213307746
3127	"Glyptemys insculpta"	-660211.938133287	73444.213307746
3128	"Glyptemys insculpta"	-1264211.93813329	384444.213307746
3129	"Glyptemys insculpta"	-863211.938133287	5444.21330774599
3130	"Glyptemys insculpta"	-1262211.93813329	536444.213307746
3131	"Glyptemys insculpta"	-1896211.93813329	436444.213307746
3132	"Glyptemys insculpta"	-341211.938133287	37444.213307746
3133	"Glyptemys insculpta"	-1426211.93813329	-53555.786692254
3134	"Glyptemys insculpta"	-549211.938133287	-45555.786692254
3135	"Glyptemys insculpta"	-916211.938133287	154444.213307746
3136	"Glyptemys insculpta"	-794211.938133287	-536555.786692254
3137	"Glyptemys insculpta"	-608211.938133287	-315555.786692254
3138	"Glyptemys insculpta"	-742211.938133287	159444.213307746
3139	"Glyptemys insculpta"	-876211.938133287	236444.213307746
3140	"Glyptemys insculpta"	-322211.938133287	84444.213307746
3141	"Glyptemys insculpta"	-436211.938133287	233444.213307746
3142	"Glyptemys insculpta"	-1442211.93813329	464444.213307746
3143	"Glyptemys insculpta"	-1747211.93813329	515444.213307746
3144	"Glyptemys insculpta"	-1171211.93813329	-266555.786692254
3145	"Glyptemys insculpta"	76788.0618667135	215444.213307746
3146	"Glyptemys insculpta"	-957211.938133287	-110555.786692254
3147	"Glyptemys insculpta"	-667211.938133287	430444.213307746
3148	"Glyptemys insculpta"	-812211.938133287	-7555.78669225401
3149	"Glyptemys insculpta"	-890211.938133287	395444.213307746
3150	"Glyptemys insculpta"	-1892211.93813329	380444.213307746
3151	"Glyptemys insculpta"	-598211.938133287	433444.213307746
3152	"Glyptemys insculpta"	-1093211.93813329	-195555.786692254
3153	"Glyptemys insculpta"	-712211.938133287	195444.213307746
3154	"Glyptemys insculpta"	-3211.93813328655	238444.213307746
3155	"Glyptemys insculpta"	-1412211.93813329	-47555.786692254
3156	"Glyptemys insculpta"	-1139211.93813329	47444.213307746
3157	"Glyptemys insculpta"	-1291211.93813329	553444.213307746
3158	"Glyptemys insculpta"	-515211.938133287	-429555.786692254
3159	"Glyptemys insculpta"	-483211.938133287	-44555.786692254
3160	"Glyptemys insculpta"	-1498211.93813329	408444.213307746
3161	"Glyptemys insculpta"	-527211.938133287	261444.213307746
3162	"Glyptemys insculpta"	-276211.938133287	337444.213307746
3163	"Glyptemys insculpta"	-1147211.93813329	13444.213307746
3164	"Glyptemys insculpta"	-1734211.93813329	616444.213307746
3165	"Glyptemys insculpta"	-1594211.93813329	571444.213307746
3166	"Glyptemys insculpta"	16788.0618667135	197444.213307746
3167	"Glyptemys insculpta"	-588211.938133287	-474555.786692254
3168	"Glyptemys insculpta"	-1237211.93813329	322444.213307746
3169	"Glyptemys insculpta"	-514211.938133287	328444.213307746
3170	"Glyptemys insculpta"	-1269211.93813329	58444.213307746
3171	"Glyptemys insculpta"	-497211.938133287	-423555.786692254
3172	"Glyptemys insculpta"	-1316211.93813329	336444.213307746
3173	"Glyptemys insculpta"	-513211.938133287	-216555.786692254
3174	"Glyptemys insculpta"	-240211.938133287	254444.213307746
3175	"Glyptemys insculpta"	-182211.938133287	52444.213307746
3176	"Glyptemys insculpta"	-1131211.93813329	41444.213307746
3177	"Glyptemys insculpta"	-56211.9381332865	112444.213307746
3178	"Glyptemys insculpta"	-1196211.93813329	51444.213307746
3179	"Glyptemys insculpta"	-1218211.93813329	573444.213307746
3180	"Glyptemys insculpta"	-843211.938133287	-553555.786692254
3181	"Glyptemys insculpta"	-1472211.93813329	-13555.786692254
3182	"Glyptemys insculpta"	-344211.938133287	156444.213307746
3183	"Glyptemys insculpta"	-1860211.93813329	498444.213307746
3184	"Glyptemys insculpta"	-608211.938133287	-445555.786692254
3185	"Glyptemys insculpta"	-752211.938133287	-343555.786692254
3186	"Glyptemys insculpta"	-788211.938133287	-69555.786692254
3187	"Glyptemys insculpta"	-1295211.93813329	522444.213307746
3188	"Glyptemys insculpta"	-546211.938133287	104444.213307746
3189	"Glyptemys insculpta"	-1513211.93813329	280444.213307746
3190	"Glyptemys insculpta"	-760211.938133287	323444.213307746
3191	"Glyptemys insculpta"	-1641211.93813329	177444.213307746
3192	"Glyptemys insculpta"	-1044211.93813329	388444.213307746
3193	"Glyptemys insculpta"	-1654211.93813329	385444.213307746
3194	"Glyptemys insculpta"	-895211.938133287	361444.213307746
3195	"Glyptemys insculpta"	-361211.938133287	-292555.786692254
3196	"Glyptemys insculpta"	-52211.9381332865	124444.213307746
3197	"Glyptemys insculpta"	-1579211.93813329	184444.213307746
3198	"Glyptemys insculpta"	-1516211.93813329	306444.213307746
3199	"Glyptemys insculpta"	-567211.938133287	-475555.786692254
3200	"Glyptemys insculpta"	11788.0618667135	89444.213307746
3201	"Glyptemys insculpta"	-196211.938133287	-5555.78669225401
3202	"Glyptemys insculpta"	-1281211.93813329	294444.213307746
3203	"Glyptemys insculpta"	-1069211.93813329	-234555.786692254
3204	"Glyptemys insculpta"	-208211.938133287	-135555.786692254
3205	"Glyptemys insculpta"	-999211.938133287	528444.213307746
3206	"Glyptemys insculpta"	-1244211.93813329	551444.213307746
3207	"Glyptemys insculpta"	-401211.938133287	-70555.786692254
3208	"Glyptemys insculpta"	-1233211.93813329	543444.213307746
3209	"Glyptemys insculpta"	-659211.938133287	-175555.786692254
3210	"Glyptemys insculpta"	-676211.938133287	461444.213307746
3211	"Glyptemys insculpta"	-698211.938133287	-509555.786692254
3212	"Glyptemys insculpta"	-363211.938133287	-285555.786692254
3213	"Glyptemys insculpta"	-747211.938133287	-305555.786692254
3214	"Glyptemys insculpta"	-648211.938133287	241444.213307746
3215	"Glyptemys insculpta"	-609211.938133287	-10555.786692254
3216	"Glyptemys insculpta"	-960211.938133287	376444.213307746
3217	"Glyptemys insculpta"	-867211.938133287	-297555.786692254
3218	"Glyptemys insculpta"	-790211.938133287	324444.213307746
3219	"Glyptemys insculpta"	-510211.938133287	-28555.786692254
3220	"Glyptemys insculpta"	-1162211.93813329	212444.213307746
3221	"Glyptemys insculpta"	-1135211.93813329	88444.213307746
3222	"Glyptemys insculpta"	-659211.938133287	-149555.786692254
3223	"Glyptemys insculpta"	-88211.9381332865	92444.213307746
3224	"Glyptemys insculpta"	-1257211.93813329	124444.213307746
3225	"Glyptemys insculpta"	-589211.938133287	310444.213307746
3226	"Glyptemys insculpta"	-374211.938133287	-77555.786692254
3227	"Glyptemys insculpta"	-732211.938133287	259444.213307746
3228	"Glyptemys insculpta"	-922211.938133287	334444.213307746
3229	"Glyptemys insculpta"	-643211.938133287	-525555.786692254
3230	"Glyptemys insculpta"	-1421211.93813329	51444.213307746
3231	"Glyptemys insculpta"	-96211.9381332865	158444.213307746
3232	"Glyptemys insculpta"	-631211.938133287	-500555.786692254
3233	"Glyptemys insculpta"	-203211.938133287	260444.213307746
3234	"Glyptemys insculpta"	-1582211.93813329	223444.213307746
3235	"Glyptemys insculpta"	-1695211.93813329	656444.213307746
3236	"Glyptemys insculpta"	-603211.938133287	109444.213307746
3237	"Glyptemys insculpta"	-1223211.93813329	441444.213307746
3238	"Glyptemys insculpta"	-824211.938133287	-204555.786692254
3239	"Glyptemys insculpta"	-534211.938133287	199444.213307746
3240	"Glyptemys insculpta"	-514211.938133287	296444.213307746
3241	"Glyptemys insculpta"	-856211.938133287	-189555.786692254
3242	"Glyptemys insculpta"	-1101211.93813329	502444.213307746
3243	"Glyptemys insculpta"	-624211.938133287	-293555.786692254
3244	"Glyptemys insculpta"	-281211.938133287	-158555.786692254
3245	"Glyptemys insculpta"	-712211.938133287	-147555.786692254
3246	"Glyptemys insculpta"	-271211.938133287	293444.213307746
3247	"Glyptemys insculpta"	-1136211.93813329	96444.213307746
3248	"Glyptemys insculpta"	-66211.9381332865	276444.213307746
3249	"Glyptemys insculpta"	-750211.938133287	-320555.786692254
3250	"Glyptemys insculpta"	-313211.938133287	-260555.786692254
3251	"Glyptemys insculpta"	-710211.938133287	-202555.786692254
3252	"Glyptemys insculpta"	-643211.938133287	261444.213307746
3253	"Glyptemys insculpta"	-877211.938133287	472444.213307746
3254	"Glyptemys insculpta"	-1138211.93813329	108444.213307746
3255	"Glyptemys insculpta"	-234211.938133287	125444.213307746
3256	"Glyptemys insculpta"	-1119211.93813329	342444.213307746
3257	"Glyptemys insculpta"	-1245211.93813329	456444.213307746
3258	"Glyptemys insculpta"	-351211.938133287	-67555.786692254
3259	"Glyptemys insculpta"	-146211.938133287	319444.213307746
3260	"Glyptemys insculpta"	-1094211.93813329	521444.213307746
3261	"Glyptemys insculpta"	-735211.938133287	-345555.786692254
3262	"Glyptemys insculpta"	-1723211.93813329	383444.213307746
3263	"Glyptemys insculpta"	-1182211.93813329	376444.213307746
3264	"Glyptemys insculpta"	-622211.938133287	310444.213307746
3265	"Glyptemys insculpta"	-1391211.93813329	447444.213307746
3266	"Glyptemys insculpta"	-1259211.93813329	-7555.78669225401
3267	"Glyptemys insculpta"	-265211.938133287	322444.213307746
3268	"Glyptemys insculpta"	-330211.938133287	-27555.786692254
3269	"Glyptemys insculpta"	-1584211.93813329	164444.213307746
3270	"Glyptemys insculpta"	-379211.938133287	-170555.786692254
3271	"Glyptemys insculpta"	-1270211.93813329	384444.213307746
3272	"Glyptemys insculpta"	-773211.938133287	17444.213307746
3273	"Glyptemys insculpta"	-635211.938133287	-443555.786692254
3274	"Glyptemys insculpta"	-760211.938133287	329444.213307746
3275	"Glyptemys insculpta"	-1431211.93813329	345444.213307746
3276	"Glyptemys insculpta"	-27211.9381332865	228444.213307746
3277	"Glyptemys insculpta"	-725211.938133287	179444.213307746
3278	"Glyptemys insculpta"	-1131211.93813329	409444.213307746
3279	"Glyptemys insculpta"	-1402211.93813329	-68555.786692254
3280	"Glyptemys insculpta"	-611211.938133287	-111555.786692254
3281	"Glyptemys insculpta"	-177211.938133287	-45555.786692254
3282	"Glyptemys insculpta"	-540211.938133287	40444.213307746
3283	"Glyptemys insculpta"	-1646211.93813329	467444.213307746
3284	"Glyptemys insculpta"	-744211.938133287	242444.213307746
3285	"Glyptemys insculpta"	-913211.938133287	340444.213307746
3286	"Glyptemys insculpta"	-813211.938133287	236444.213307746
3287	"Glyptemys insculpta"	-597211.938133287	353444.213307746
3288	"Glyptemys insculpta"	-1080211.93813329	197444.213307746
3289	"Glyptemys insculpta"	-672211.938133287	-191555.786692254
3290	"Glyptemys insculpta"	-863211.938133287	341444.213307746
3291	"Glyptemys insculpta"	-1763211.93813329	387444.213307746
3292	"Glyptemys insculpta"	-665211.938133287	-145555.786692254
3293	"Glyptemys insculpta"	-414211.938133287	52444.213307746
3294	"Glyptemys insculpta"	-323211.938133287	386444.213307746
3295	"Glyptemys insculpta"	-356211.938133287	-38555.786692254
3296	"Glyptemys insculpta"	-1582211.93813329	268444.213307746
3297	"Glyptemys insculpta"	-1073211.93813329	516444.213307746
3298	"Glyptemys insculpta"	-1260211.93813329	563444.213307746
3299	"Glyptemys insculpta"	-451211.938133287	-181555.786692254
3300	"Glyptemys insculpta"	-1142211.93813329	-148555.786692254
3301	"Glyptemys insculpta"	-1238211.93813329	570444.213307746
3302	"Glyptemys insculpta"	-1800211.93813329	505444.213307746
3303	"Glyptemys insculpta"	-1562211.93813329	170444.213307746
3304	"Glyptemys insculpta"	-629211.938133287	240444.213307746
3305	"Glyptemys insculpta"	-495211.938133287	427444.213307746
3306	"Glyptemys insculpta"	-50211.9381332865	234444.213307746
3307	"Glyptemys insculpta"	-260211.938133287	9444.21330774599
3308	"Glyptemys insculpta"	-936211.938133287	480444.213307746
3309	"Glyptemys insculpta"	-334211.938133287	-280555.786692254
3310	"Glyptemys insculpta"	-908211.938133287	481444.213307746
3311	"Glyptemys insculpta"	-1225211.93813329	-225555.786692254
3312	"Glyptemys insculpta"	-537211.938133287	-131555.786692254
3313	"Glyptemys insculpta"	-853211.938133287	168444.213307746
3314	"Glyptemys insculpta"	-681211.938133287	122444.213307746
3315	"Glyptemys insculpta"	-1147211.93813329	211444.213307746
3316	"Glyptemys insculpta"	-724211.938133287	-224555.786692254
3317	"Glyptemys insculpta"	-440211.938133287	-6555.78669225401
3318	"Glyptemys insculpta"	-551211.938133287	332444.213307746
3319	"Glyptemys insculpta"	-909211.938133287	-529555.786692254
3320	"Glyptemys insculpta"	-1052211.93813329	235444.213307746
3321	"Glyptemys insculpta"	-493211.938133287	-214555.786692254
3322	"Glyptemys insculpta"	-1047211.93813329	425444.213307746
3323	"Glyptemys insculpta"	-185211.938133287	68444.213307746
3324	"Glyptemys insculpta"	-1101211.93813329	425444.213307746
3325	"Glyptemys insculpta"	-526211.938133287	203444.213307746
3326	"Glyptemys insculpta"	-945211.938133287	71444.213307746
3327	"Glyptemys insculpta"	-1441211.93813329	140444.213307746
3328	"Glyptemys insculpta"	-1574211.93813329	516444.213307746
3329	"Glyptemys insculpta"	-934211.938133287	206444.213307746
3330	"Glyptemys insculpta"	-1231211.93813329	419444.213307746
3331	"Glyptemys insculpta"	-509211.938133287	-343555.786692254
3332	"Glyptemys insculpta"	-952211.938133287	-436555.786692254
3333	"Glyptemys insculpta"	-993211.938133287	-432555.786692254
3334	"Glyptemys insculpta"	-1048211.93813329	290444.213307746
3335	"Glyptemys insculpta"	-1413211.93813329	303444.213307746
3336	"Glyptemys insculpta"	-97211.9381332865	244444.213307746
3337	"Glyptemys insculpta"	-744211.938133287	-442555.786692254
3338	"Glyptemys insculpta"	-537211.938133287	420444.213307746
3339	"Glyptemys insculpta"	-114211.938133287	-79555.786692254
3340	"Glyptemys insculpta"	-1233211.93813329	52444.213307746
3341	"Glyptemys insculpta"	-818211.938133287	205444.213307746
3342	"Glyptemys insculpta"	-1600211.93813329	464444.213307746
3343	"Glyptemys insculpta"	-1100211.93813329	-300555.786692254
3344	"Glyptemys insculpta"	-628211.938133287	157444.213307746
3345	"Glyptemys insculpta"	-1399211.93813329	555444.213307746
3346	"Glyptemys insculpta"	-1259211.93813329	527444.213307746
3347	"Glyptemys insculpta"	-122211.938133287	373444.213307746
3348	"Glyptemys insculpta"	-436211.938133287	389444.213307746
3349	"Glyptemys insculpta"	-816211.938133287	-329555.786692254
3350	"Glyptemys insculpta"	-344211.938133287	-68555.786692254
3351	"Glyptemys insculpta"	-104211.938133287	111444.213307746
3352	"Glyptemys insculpta"	-1391211.93813329	265444.213307746
3353	"Glyptemys insculpta"	-1185211.93813329	413444.213307746
3354	"Glyptemys insculpta"	-1128211.93813329	30444.213307746
3355	"Glyptemys insculpta"	-439211.938133287	-327555.786692254
